"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Guatemala","HIES - Household Income and Expenditure Survey","Average hourly earnings of employees by sex","Total","Currency: 2021 PPP $","2023",4.62,,,"Currency: GTM - Quetzal (GTQ)","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","HIES - Household Income and Expenditure Survey","Average hourly earnings of employees by sex","Total","Currency: U.S. dollars","2023",2.05,,,"Currency: GTM - Quetzal (GTQ)","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","HIES - Household Income and Expenditure Survey","Average hourly earnings of employees by sex","Male","Currency: Local currency","2023",15.401,,,"Currency: GTM - Quetzal (GTQ)","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","HIES - Household Income and Expenditure Survey","Average hourly earnings of employees by sex","Male","Currency: 2021 PPP $","2023",4.431,,,"Currency: GTM - Quetzal (GTQ)","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","HIES - Household Income and Expenditure Survey","Average hourly earnings of employees by sex","Male","Currency: U.S. dollars","2023",1.966,,,"Currency: GTM - Quetzal (GTQ)","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","HIES - Household Income and Expenditure Survey","Average hourly earnings of employees by sex","Female","Currency: Local currency","2023",17.401,,,"Currency: GTM - Quetzal (GTQ)","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","HIES - Household Income and Expenditure Survey","Average hourly earnings of employees by sex","Female","Currency: 2021 PPP $","2023",5.006,,,"Currency: GTM - Quetzal (GTQ)","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","HIES - Household Income and Expenditure Survey","Average hourly earnings of employees by sex","Female","Currency: U.S. dollars","2023",2.222,,,"Currency: GTM - Quetzal (GTQ)","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","LFS - Employment and Income Survey","Average hourly earnings of employees by sex","Total","Currency: Local currency","2002",9.6,,,"Currency: GTM - Quetzal (GTQ)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Guatemala","LFS - Employment and Income Survey","Average hourly earnings of employees by sex","Total","Currency: 2021 PPP $","2002",3.482,,,"Currency: GTM - Quetzal (GTQ)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Guatemala","LFS - Employment and Income Survey","Average hourly earnings of employees by sex","Total","Currency: U.S. dollars","2002",1.227,,,"Currency: GTM - Quetzal (GTQ)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Guatemala","LFS - Employment and Income Survey","Average hourly earnings of employees by sex","Male","Currency: Local currency","2002",9.4,,,"Currency: GTM - Quetzal (GTQ)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Guatemala","LFS - Employment and Income Survey","Average hourly earnings of employees by sex","Male","Currency: 2021 PPP $","2002",3.409,,,"Currency: GTM - Quetzal (GTQ)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Guatemala","LFS - Employment and Income Survey","Average hourly earnings of employees by sex","Male","Currency: U.S. dollars","2002",1.202,,,"Currency: GTM - Quetzal (GTQ)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Guatemala","LFS - Employment and Income Survey","Average hourly earnings of employees by sex","Female","Currency: Local currency","2002",10.2,,,"Currency: GTM - Quetzal (GTQ)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Guatemala","LFS - Employment and Income Survey","Average hourly earnings of employees by sex","Female","Currency: 2021 PPP $","2002",3.7,,,"Currency: GTM - Quetzal (GTQ)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Guatemala","LFS - Employment and Income Survey","Average hourly earnings of employees by sex","Female","Currency: U.S. dollars","2002",1.304,,,"Currency: GTM - Quetzal (GTQ)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Guatemala","HS - Living Conditions National Survey","Average hourly earnings of employees by sex","Total","Currency: Local currency","2000",8,,,"Currency: GTM - Quetzal (GTQ)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Guatemala","HS - Living Conditions National Survey","Average hourly earnings of employees by sex","Total","Currency: 2021 PPP $","2000",3.223,,,"Currency: GTM - Quetzal (GTQ)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Guatemala","HS - Living Conditions National Survey","Average hourly earnings of employees by sex","Total","Currency: U.S. dollars","2000",1.03,,,"Currency: GTM - Quetzal (GTQ)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Guatemala","HS - Living Conditions National Survey","Average hourly earnings of employees by sex","Male","Currency: Local currency","2000",8.5,,,"Currency: GTM - Quetzal (GTQ)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Guatemala","HS - Living Conditions National Survey","Average hourly earnings of employees by sex","Male","Currency: 2021 PPP $","2000",3.424,,,"Currency: GTM - Quetzal (GTQ)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Guatemala","HS - Living Conditions National Survey","Average hourly earnings of employees by sex","Male","Currency: U.S. dollars","2000",1.095,,,"Currency: GTM - Quetzal (GTQ)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Guatemala","HS - Living Conditions National Survey","Average hourly earnings of employees by sex","Female","Currency: Local currency","2000",6.9,,,"Currency: GTM - Quetzal (GTQ)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Guatemala","HS - Living Conditions National Survey","Average hourly earnings of employees by sex","Female","Currency: 2021 PPP $","2000",2.78,,,"Currency: GTM - Quetzal (GTQ)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Guatemala","HS - Living Conditions National Survey","Average hourly earnings of employees by sex","Female","Currency: U.S. dollars","2000",0.889,,,"Currency: GTM - Quetzal (GTQ)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Guyana","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: Local currency","2019",459.559,,,"Currency: GUY - Guyanese dollar (GYD)","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: 2021 PPP $","2019",4.204,,,"Currency: GUY - Guyanese dollar (GYD)","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: U.S. dollars","2019",2.204,,,"Currency: GUY - Guyanese dollar (GYD)","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: Local currency","2019",460.172,,,"Currency: GUY - Guyanese dollar (GYD)","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: 2021 PPP $","2019",4.209,,,"Currency: GUY - Guyanese dollar (GYD)","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: U.S. dollars","2019",2.207,,,"Currency: GUY - Guyanese dollar (GYD)","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: Local currency","2019",458.677,,,"Currency: GUY - Guyanese dollar (GYD)","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: 2021 PPP $","2019",4.196,,,"Currency: GUY - Guyanese dollar (GYD)","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: U.S. dollars","2019",2.2,,,"Currency: GUY - Guyanese dollar (GYD)","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: Local currency","2018",448.845,"Break in series",,"Currency: GUY - Guyanese dollar (GYD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: 2021 PPP $","2018",3.967,"Break in series",,"Currency: GUY - Guyanese dollar (GYD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Total","Currency: U.S. dollars","2018",2.161,"Break in series",,"Currency: GUY - Guyanese dollar (GYD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: Local currency","2018",458.125,"Break in series",,"Currency: GUY - Guyanese dollar (GYD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: 2021 PPP $","2018",4.049,"Break in series",,"Currency: GUY - Guyanese dollar (GYD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Male","Currency: U.S. dollars","2018",2.205,"Break in series",,"Currency: GUY - Guyanese dollar (GYD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: Local currency","2018",435.074,"Break in series",,"Currency: GUY - Guyanese dollar (GYD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: 2021 PPP $","2018",3.845,"Break in series",,"Currency: GUY - Guyanese dollar (GYD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Guyana","LFS - Labour Force Survey","Average hourly earnings of employees by sex","Female","Currency: U.S. dollars","2018",2.095,"Break in series",,"Currency: GUY - Guyanese dollar (GYD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Honduras","HS - Continous Multi-Purpose Household Survey","Average hourly earnings of employees by sex","Total","Currency: Local currency","2024",59.618,,,"Currency: HND - Lempira (HNL)","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","Average hourly earnings of employees by sex","Total","Currency: 2021 PPP $","2024",4.812,,,"Currency: HND - Lempira (HNL)","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Honduras","HS - Continous Multi-Purpose Household Survey","Average hourly earnings of employees by sex","Total","Currency: U.S. dollars","2024",2.404,,,"Currency: HND - Lempira (HNL)","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
